ID,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,Name_hash
62488,M,20.0,171.0,65.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Diving,Diving Men's Platform,,e454a38361d5385736f547c05d0d4bf4ce0eac536bc9c12fe1f87938bfbc9f52
62538,M,23.0,183.0,88.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Water Polo,Water Polo Men's Water Polo,Bronze,a3dd513048c43135cf965dc7377788a22f4ec54acd29daad091b19db1f80e0ae
62538,M,27.0,183.0,88.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,Silver,a3dd513048c43135cf965dc7377788a22f4ec54acd29daad091b19db1f80e0ae
62538,M,31.0,183.0,88.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Water Polo,Water Polo Men's Water Polo,Gold,a3dd513048c43135cf965dc7377788a22f4ec54acd29daad091b19db1f80e0ae
62539,M,18.0,183.0,83.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,Bronze,6de531ab2860b3675f0d00814cbe9f12f138a5f774b7b6ea9b67faf2b991fa8f
62539,M,18.0,183.0,83.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 100 metres Backstroke,,6de531ab2860b3675f0d00814cbe9f12f138a5f774b7b6ea9b67faf2b991fa8f
62539,M,23.0,183.0,83.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo Men's Water Polo,Gold,6de531ab2860b3675f0d00814cbe9f12f138a5f774b7b6ea9b67faf2b991fa8f
62539,M,27.0,183.0,83.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Water Polo,Water Polo Men's Water Polo,Bronze,6de531ab2860b3675f0d00814cbe9f12f138a5f774b7b6ea9b67faf2b991fa8f
62587,M,20.0,187.0,85.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Handball,Handball Men's Handball,,b99ea1f234b25d926181bf2890a20ee1033f2e7fad779ae824fc768fc31f2432
62587,M,24.0,187.0,85.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,,b99ea1f234b25d926181bf2890a20ee1033f2e7fad779ae824fc768fc31f2432
62597,F,19.0,158.0,56.0,Hungary,HUN,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 1,500 metres",,8ca3822b9fde840e6254689425a123b18234797350ab8c7e9a8aa68cbad598f6
62597,F,19.0,158.0,56.0,Hungary,HUN,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",,8ca3822b9fde840e6254689425a123b18234797350ab8c7e9a8aa68cbad598f6
62603,M,,,,Hungary,HUN,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",,deb4bc843e240efd1750b5601b7f285b562c803c1df910d2a883d022fca4d4bd
62650,M,19.0,181.0,72.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",,88d26ad0cc3356acbeca502e9dab58a43106a890c8c40da9c22c4801884ca0ae
62685,M,21.0,,,Hungary,HUN,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 60 metres,,2d5e2ecae181e751b8a3eeb37d37889e2867ca50b40a378dfa8364a28029573c
62685,M,21.0,,,Hungary,HUN,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 100 metres,,2d5e2ecae181e751b8a3eeb37d37889e2867ca50b40a378dfa8364a28029573c
62685,M,21.0,,,Hungary,HUN,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 400 metres,,2d5e2ecae181e751b8a3eeb37d37889e2867ca50b40a378dfa8364a28029573c
62685,M,21.0,,,Hungary,HUN,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Triple Jump,,2d5e2ecae181e751b8a3eeb37d37889e2867ca50b40a378dfa8364a28029573c
62685,M,21.0,,,Hungary,HUN,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Standing Triple Jump,,2d5e2ecae181e751b8a3eeb37d37889e2867ca50b40a378dfa8364a28029573c
62688,M,28.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Handball,Handball Men's Handball,,def999d885268a58e27d3acb9dc3be7bd4f26176b48d56ad0d769376fa48b953
62729,M,22.0,175.0,75.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 800 metres,,ebc7a97e1c1677b7ffa4b5a687b99a2a8ac0fedc27229ad512b88897ebd8b1ca
62729,M,26.0,175.0,75.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 800 metres,,ebc7a97e1c1677b7ffa4b5a687b99a2a8ac0fedc27229ad512b88897ebd8b1ca
62734,M,20.0,182.0,84.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Middleweight,,c2cfdcf01f29f6f82cfbe759b117347647b41a6db1c7b2eed7ad56f3e207234d
62804,M,32.0,168.0,69.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Sabre, Team",,fe78634def1675bfa41d0839faa64b97bdc0c977e466dc481e792706cc915508
62805,M,20.0,188.0,88.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Fours,,bedc3393de916b3a69e31388ae7cf02c174ec80edf726e46b57ecc7f22a3e89f
62805,M,28.0,188.0,88.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Eights,,bedc3393de916b3a69e31388ae7cf02c174ec80edf726e46b57ecc7f22a3e89f
62806,M,24.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,,1b6304eef684b2884d1d4fdd2b871b4ba920fb1c3d055d89a5f8d9b500e1efc6
62807,F,16.0,170.0,60.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Diving,Diving Women's Springboard,,90cddaa460f4f27cd59d9d98a642d55e96bfd8c511ae4593aef59f3bf38a97bb
62807,F,20.0,170.0,60.0,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Springboard,,90cddaa460f4f27cd59d9d98a642d55e96bfd8c511ae4593aef59f3bf38a97bb
62807,F,28.0,170.0,60.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Platform,,90cddaa460f4f27cd59d9d98a642d55e96bfd8c511ae4593aef59f3bf38a97bb
62869,F,20.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Individual All-Around,Bronze,d3d4ea353ab6b5f81be48f678a44d1c557ee6bf96bc0c3f386d84943bc96b1d0
62869,F,20.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team All-Around,Silver,d3d4ea353ab6b5f81be48f678a44d1c557ee6bf96bc0c3f386d84943bc96b1d0
62869,F,20.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team Portable Apparatus,Bronze,d3d4ea353ab6b5f81be48f678a44d1c557ee6bf96bc0c3f386d84943bc96b1d0
62869,F,20.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Floor Exercise,Bronze,d3d4ea353ab6b5f81be48f678a44d1c557ee6bf96bc0c3f386d84943bc96b1d0
62869,F,20.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Horse Vault,,d3d4ea353ab6b5f81be48f678a44d1c557ee6bf96bc0c3f386d84943bc96b1d0
62869,F,20.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Uneven Bars,Gold,d3d4ea353ab6b5f81be48f678a44d1c557ee6bf96bc0c3f386d84943bc96b1d0
62869,F,20.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Balance Beam,Bronze,d3d4ea353ab6b5f81be48f678a44d1c557ee6bf96bc0c3f386d84943bc96b1d0
62869,F,24.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Individual All-Around,,d3d4ea353ab6b5f81be48f678a44d1c557ee6bf96bc0c3f386d84943bc96b1d0
62869,F,24.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team All-Around,Silver,d3d4ea353ab6b5f81be48f678a44d1c557ee6bf96bc0c3f386d84943bc96b1d0
62869,F,24.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team Portable Apparatus,Gold,d3d4ea353ab6b5f81be48f678a44d1c557ee6bf96bc0c3f386d84943bc96b1d0
62869,F,24.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Floor Exercise,,d3d4ea353ab6b5f81be48f678a44d1c557ee6bf96bc0c3f386d84943bc96b1d0
62869,F,24.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Horse Vault,,d3d4ea353ab6b5f81be48f678a44d1c557ee6bf96bc0c3f386d84943bc96b1d0
62869,F,24.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Uneven Bars,,d3d4ea353ab6b5f81be48f678a44d1c557ee6bf96bc0c3f386d84943bc96b1d0
62869,F,24.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Balance Beam,,d3d4ea353ab6b5f81be48f678a44d1c557ee6bf96bc0c3f386d84943bc96b1d0
63164,M,20.0,192.0,93.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,,ef305b1d3fbedfffe668619e24603012ce81cd5b80173092467a743c9ccf5e35
63164,M,28.0,192.0,93.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,,ef305b1d3fbedfffe668619e24603012ce81cd5b80173092467a743c9ccf5e35
63164,M,32.0,192.0,93.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Gold,ef305b1d3fbedfffe668619e24603012ce81cd5b80173092467a743c9ccf5e35
63165,M,21.0,180.0,68.0,Hungary,HUN,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Super G,,f40533155ee7f70d5592e19627dd307a5f799975a8bfac353f54dfc2f71e3bb4
63165,M,21.0,180.0,68.0,Hungary,HUN,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Giant Slalom,,f40533155ee7f70d5592e19627dd307a5f799975a8bfac353f54dfc2f71e3bb4
63165,M,21.0,180.0,68.0,Hungary,HUN,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,,f40533155ee7f70d5592e19627dd307a5f799975a8bfac353f54dfc2f71e3bb4
63165,M,21.0,180.0,68.0,Hungary,HUN,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Combined,,f40533155ee7f70d5592e19627dd307a5f799975a8bfac353f54dfc2f71e3bb4
63166,F,21.0,179.0,66.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,,dbfe0ab4ce019fd51978211be86102f50052f2e1c3d95342cf3bb7b7fe45c0e6
63167,M,25.0,158.0,55.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Flyweight,Silver,b8831a6ad6c6647fd67a98ef0272b7d00ecb984a07e2d79512f22e30cf3a80bc
63167,M,29.0,158.0,55.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Bantamweight,,b8831a6ad6c6647fd67a98ef0272b7d00ecb984a07e2d79512f22e30cf3a80bc
63168,M,47.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",,cbffaf230aa2904dd44608c8e74b19bc01928dfb2f388688f460ce2358ac0c2d
63172,M,18.0,181.0,76.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,f87c5a772887da8a7d50dd171840dd2af66d06f1b9f411dff1918f77f883fd6d
63172,M,18.0,181.0,76.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 400 metres Individual Medley,,f87c5a772887da8a7d50dd171840dd2af66d06f1b9f411dff1918f77f883fd6d
63173,F,19.0,170.0,70.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Quadruple Sculls,,0afb54e02b1cf96bd6f234e017b2e96f15bae44bcec3ae7879541905f79d4df1
63173,F,23.0,170.0,70.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Quadruple Sculls,,0afb54e02b1cf96bd6f234e017b2e96f15bae44bcec3ae7879541905f79d4df1
63174,M,25.0,182.0,83.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",,d4e1aeecdac249d0f526ba59209c3b2cd69fd0c542378084fe73466af4066c50
63312,M,24.0,189.0,85.0,Hungary,HUN,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,,38c7a6bb5416b45f2366106c7a89e3d7cd8080ca8af35884b3d03ae012067248
63367,F,15.0,178.0,63.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Breaststroke,,8fc8704bba198d3008e908460fd7d454fb1f1f158c14c35452f7670c1dc4e46b
63367,F,15.0,178.0,63.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Breaststroke,Bronze,8fc8704bba198d3008e908460fd7d454fb1f1f158c14c35452f7670c1dc4e46b
63367,F,15.0,178.0,63.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,,8fc8704bba198d3008e908460fd7d454fb1f1f158c14c35452f7670c1dc4e46b
63367,F,19.0,178.0,63.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Breaststroke,,8fc8704bba198d3008e908460fd7d454fb1f1f158c14c35452f7670c1dc4e46b
63367,F,19.0,178.0,63.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Breaststroke,Gold,8fc8704bba198d3008e908460fd7d454fb1f1f158c14c35452f7670c1dc4e46b
63367,F,19.0,178.0,63.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,,8fc8704bba198d3008e908460fd7d454fb1f1f158c14c35452f7670c1dc4e46b
63367,F,23.0,178.0,63.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Breaststroke,,8fc8704bba198d3008e908460fd7d454fb1f1f158c14c35452f7670c1dc4e46b
63367,F,23.0,178.0,63.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Breaststroke,,8fc8704bba198d3008e908460fd7d454fb1f1f158c14c35452f7670c1dc4e46b
63367,F,23.0,178.0,63.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Individual Medley,,8fc8704bba198d3008e908460fd7d454fb1f1f158c14c35452f7670c1dc4e46b
63369,M,20.0,200.0,102.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Half-Heavyweight,Gold,231c63717aab3ce0ac5dacd08da67a09a5c62cb7d1574be5a3cf6e429ec8d3b8
63369,M,24.0,200.0,102.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Half-Heavyweight,,231c63717aab3ce0ac5dacd08da67a09a5c62cb7d1574be5a3cf6e429ec8d3b8
63369,M,28.0,200.0,102.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Half-Heavyweight,,231c63717aab3ce0ac5dacd08da67a09a5c62cb7d1574be5a3cf6e429ec8d3b8
63369,M,32.0,200.0,102.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Half-Heavyweight,,231c63717aab3ce0ac5dacd08da67a09a5c62cb7d1574be5a3cf6e429ec8d3b8
63370,M,24.0,184.0,75.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Sabre, Individual",,be063c75f5c914dfff0e0e10b9142218cd5d9a5aff5c6adc23e64e4ea41fbd80
63370,M,24.0,184.0,75.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Sabre, Team",,be063c75f5c914dfff0e0e10b9142218cd5d9a5aff5c6adc23e64e4ea41fbd80
63371,M,28.0,180.0,72.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,,be063c75f5c914dfff0e0e10b9142218cd5d9a5aff5c6adc23e64e4ea41fbd80
63371,M,28.0,180.0,72.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,,be063c75f5c914dfff0e0e10b9142218cd5d9a5aff5c6adc23e64e4ea41fbd80
63371,M,28.0,180.0,72.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,,be063c75f5c914dfff0e0e10b9142218cd5d9a5aff5c6adc23e64e4ea41fbd80
63372,M,23.0,185.0,80.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,,75941b340e97e216db0f72bf4869d5774925013f303d54c83629fc62e6bcbc67
63373,F,23.0,167.0,52.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,,2fdfbf0fdd7a88499f0a70e489ba8b5dbc083f8ca164527746f1a90545b5339b
63374,M,19.0,186.0,90.0,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,,f758759c2368ffcfb4d1e77913d3016894bf5d69d587c0fbab4c1419eee70a0e
63374,M,23.0,186.0,90.0,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxless Fours,,f758759c2368ffcfb4d1e77913d3016894bf5d69d587c0fbab4c1419eee70a0e
63374,M,27.0,186.0,90.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,,f758759c2368ffcfb4d1e77913d3016894bf5d69d587c0fbab4c1419eee70a0e
63375,M,33.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Polo,Polo Men's Polo,,a2712e8d9648df718cc0cce672daa2490e29f977cb54ee1923a26dabd57336cb
63376,M,24.0,184.0,80.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres Hurdles,,c00baf300f0a8f25439a06e38384c7e09cd5adf0eef1f24338d02485ba4b1044
63377,F,17.0,164.0,54.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Freestyle,,7fdd1e87d8222c5d80b650f48218e90a22f8a52251d722a4c9ef05c57f253bdb
63377,F,17.0,164.0,54.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,,7fdd1e87d8222c5d80b650f48218e90a22f8a52251d722a4c9ef05c57f253bdb
63377,F,17.0,164.0,54.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,,7fdd1e87d8222c5d80b650f48218e90a22f8a52251d722a4c9ef05c57f253bdb
63377,F,21.0,164.0,54.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Freestyle,,7fdd1e87d8222c5d80b650f48218e90a22f8a52251d722a4c9ef05c57f253bdb
63377,F,21.0,164.0,54.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,,7fdd1e87d8222c5d80b650f48218e90a22f8a52251d722a4c9ef05c57f253bdb
63378,F,22.0,162.0,56.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Women's Foil, Team",Bronze,7fdd1e87d8222c5d80b650f48218e90a22f8a52251d722a4c9ef05c57f253bdb
63378,F,26.0,162.0,56.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Women's Foil, Team",Bronze,7fdd1e87d8222c5d80b650f48218e90a22f8a52251d722a4c9ef05c57f253bdb
63378,F,34.0,162.0,56.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Women's Foil, Individual",,7fdd1e87d8222c5d80b650f48218e90a22f8a52251d722a4c9ef05c57f253bdb
63378,F,34.0,162.0,56.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Women's Foil, Team",Bronze,7fdd1e87d8222c5d80b650f48218e90a22f8a52251d722a4c9ef05c57f253bdb
63380,F,17.0,171.0,64.0,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Butterfly,,a7350a08cfd724854a39e34f7b802a3bc9d1d641da18ff5f7781d880391d9efe
63383,M,26.0,176.0,70.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Football,Football Men's Football,Bronze,9a517451475cf9987eb7b98fde121ee3fe2c33e8564ce75333944fef7af20268
63384,M,30.0,,,Hungary,HUN,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",,fc32da1bc9d54322f81f03dfd2be0b52ebfe1f1c91b25ece0d4ca3f706ebc0ec
63384,M,34.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",,fc32da1bc9d54322f81f03dfd2be0b52ebfe1f1c91b25ece0d4ca3f706ebc0ec
63384,M,39.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",,fc32da1bc9d54322f81f03dfd2be0b52ebfe1f1c91b25ece0d4ca3f706ebc0ec
63385,F,28.0,170.0,56.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Marathon,,43bfe906d17324bcc1d7678a44bf8ba1e2b4fc79c42f15df775cde5b67187f06
63386,F,20.0,185.0,77.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,,7af874a8cb9800f1347d63b188d4bd31bcc2f6c5e87fe6e4fdcc2a3dc85cc1d4
63387,M,30.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Football,Football Men's Football,Gold,7678f8bd6aae4a07955f14a44f78d8ed8d0fd21b45eb37899ec0f5307f184679
63389,M,21.0,170.0,57.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Flyweight,Bronze,928852889a0da0fcd05b976a3cacee8620ad1a1846b53b7b16fee7600df69822
63389,M,25.0,170.0,57.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Bantamweight,Gold,928852889a0da0fcd05b976a3cacee8620ad1a1846b53b7b16fee7600df69822
63390,M,22.0,175.0,82.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Middleweight, Freestyle",,928852889a0da0fcd05b976a3cacee8620ad1a1846b53b7b16fee7600df69822
63390,M,26.0,175.0,82.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Middleweight, Freestyle",,928852889a0da0fcd05b976a3cacee8620ad1a1846b53b7b16fee7600df69822
63390,M,30.0,175.0,82.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze,928852889a0da0fcd05b976a3cacee8620ad1a1846b53b7b16fee7600df69822
63391,M,22.0,184.0,85.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's epee, Individual",,97353e4f7e6b14aa7881238e248809d809c25c4ea570933ee74eae1dc0149b44
63391,M,22.0,184.0,85.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's epee, Team",Silver,97353e4f7e6b14aa7881238e248809d809c25c4ea570933ee74eae1dc0149b44
63391,M,26.0,184.0,85.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's epee, Individual",,97353e4f7e6b14aa7881238e248809d809c25c4ea570933ee74eae1dc0149b44
63391,M,26.0,184.0,85.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's epee, Team",,97353e4f7e6b14aa7881238e248809d809c25c4ea570933ee74eae1dc0149b44
63391,M,30.0,184.0,85.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's epee, Individual",,97353e4f7e6b14aa7881238e248809d809c25c4ea570933ee74eae1dc0149b44
63391,M,30.0,184.0,85.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's epee, Team",,97353e4f7e6b14aa7881238e248809d809c25c4ea570933ee74eae1dc0149b44
63391,M,34.0,184.0,85.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's epee, Individual",,97353e4f7e6b14aa7881238e248809d809c25c4ea570933ee74eae1dc0149b44
63391,M,34.0,184.0,85.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's epee, Team",Silver,97353e4f7e6b14aa7881238e248809d809c25c4ea570933ee74eae1dc0149b44
63391,M,38.0,184.0,85.0,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's epee, Team",,97353e4f7e6b14aa7881238e248809d809c25c4ea570933ee74eae1dc0149b44
63393,M,,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",,427859d80b7510ff40332ad25810ea99e9d1a39ab67a1d9f2c37be042db6e34e
63393,M,,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Heavyweight, Freestyle",,427859d80b7510ff40332ad25810ea99e9d1a39ab67a1d9f2c37be042db6e34e
63394,M,26.0,163.0,50.0,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Athletics,"Athletics Men's 5,000 metres",,427859d80b7510ff40332ad25810ea99e9d1a39ab67a1d9f2c37be042db6e34e
63394,M,30.0,163.0,50.0,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Athletics,"Athletics Men's 10,000 metres",Silver,427859d80b7510ff40332ad25810ea99e9d1a39ab67a1d9f2c37be042db6e34e
63394,M,34.0,163.0,50.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 10,000 metres",,427859d80b7510ff40332ad25810ea99e9d1a39ab67a1d9f2c37be042db6e34e
63395,M,23.0,181.0,79.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,Silver,427859d80b7510ff40332ad25810ea99e9d1a39ab67a1d9f2c37be042db6e34e
63396,M,25.0,184.0,75.0,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 400 metres Hurdles,,427859d80b7510ff40332ad25810ea99e9d1a39ab67a1d9f2c37be042db6e34e
